id	vendor_id	pickup_datetime	dropoff_datetime	passenger_count	pickup_longitude	pickup_latitude	dropoff_longitude	dropoff_latitude	store_and_fwd_flag	trip_duration
id3004654	2	2016-05-25 17:37:27	2016-05-25 17:46:49	1	-73.974456787109400	40.76043701171880	-73.961280822753900	40.76873779296880	N	562
id1034458	2	2016-06-09 06:30:31	2016-06-09 06:31:40	6	-73.981590270996100	40.740821838378900	-73.976600646972700	40.747917175293000	N	69
id0217373	2	2016-01-19 20:47:51	2016-01-19 20:59:51	1	-73.974021911621100	40.753009796142600	-73.991096496582000	40.7652587890625	N	720
id0838710	2	2016-04-07 10:43:12	2016-04-07 10:54:59	1	-73.96966552734380	40.749965667724600	-73.955474853515600	40.770378112793000	N	707
id1047172	1	2016-02-09 09:01:37	2016-02-09 09:11:30	1	-73.966346740722700	40.764636993408200	-73.953804016113300	40.783340454101600	N	593
id0135006	1	2016-06-24 22:38:07	2016-06-24 22:39:56	1	-73.983024597168000	40.71734619140630	-73.9786376953125	40.719963073730500	N	109
id1810894	1	2016-04-23 05:11:52	2016-04-23 05:17:30	1	-73.982414245605500	40.742656707763700	-73.994346618652300	40.750072479248000	N	338
id0330309	2	2016-01-12 20:09:30	2016-01-12 20:23:24	1	-74.014633178710900	40.714103698730500	-73.984359741210900	40.738483428955100	N	834
id3437789	2	2016-05-04 22:00:03	2016-05-04 22:05:29	1	-73.98858642578130	40.718803405761700	-73.997879028320300	40.716705322265600	N	326
id2912295	1	2016-03-13 23:16:00	2016-03-13 23:20:43	2	-73.966278076171900	40.764835357666000	-73.950210571289100	40.780628204345700	N	283
id1853052	1	2016-02-08 08:22:24	2016-02-08 08:33:47	1	-74.014419555664100	40.716968536377000	-73.995941162109400	40.738803863525400	N	683
id3805978	2	2016-01-08 13:01:35	2016-01-08 13:16:05	1	-73.961479187011700	40.764808654785200	-74.006736755371100	40.705501556396500	N	870
id2245240	2	2016-02-17 10:09:30	2016-02-17 10:11:04	1	-73.919868469238300	40.766021728515600	-73.915260314941400	40.763969421386700	N	94
id3040508	1	2016-04-05 08:56:42	2016-04-05 09:05:15	1	-73.983726501464800	40.749641418457000	-73.988014221191400	40.753826141357400	N	513
id1915763	2	2016-05-10 22:00:15	2016-05-10 22:08:15	5	-73.978141784668000	40.752880096435500	-73.976837158203100	40.745170593261700	N	480
id0568284	1	2016-02-27 06:43:54	2016-02-27 06:52:29	1	-73.98822021484380	40.719989776611300	-73.954833984375	40.692813873291000	N	515
id3389870	1	2016-03-29 15:42:53	2016-03-29 15:51:07	1	-73.994476318359400	40.751014709472700	-74.0015869140625	40.756549835205100	N	494
id0548274	2	2016-04-04 10:41:50	2016-04-04 11:02:04	1	-73.985450744628900	40.758960723877000	-73.954872131347700	40.764011383056600	N	1214
id2164671	1	2016-02-16 14:52:40	2016-02-16 14:59:18	1	-73.967903137207000	40.759349822998000	-73.952812194824200	40.772674560546900	N	398
id0874823	2	2016-03-08 22:42:36	2016-03-08 23:08:03	1	-73.993255615234400	40.727825164794900	-73.915351867675800	40.692543029785200	N	1527
id1191795	1	2016-06-29 22:51:56	2016-06-29 23:10:07	1	-74.0081787109375	40.747516632080100	-73.988304138183600	40.728042602539100	N	1091
id1882860	1	2016-05-06 12:48:07	2016-05-06 13:00:31	1	-73.981109619140600	40.769302368164100	-73.972053527832000	40.759468078613300	N	744
id0809782	1	2016-01-15 12:53:17	2016-01-15 12:59:11	1	-73.957931518554700	40.765068054199200	-73.968093872070300	40.765701293945300	N	354
id2732629	1	2016-02-26 22:00:29	2016-02-26 22:06:41	1	-73.974693298339800	40.750076293945300	-73.987648010253900	40.756412506103500	N	372
id2634407	1	2016-02-07 19:57:39	2016-02-07 20:05:11	1	-73.994613647460900	40.750228881835900	-74.004165649414100	40.734073638916000	N	452
id1937776	1	2016-06-03 19:36:42	2016-06-03 19:41:56	1	-74.004196166992200	40.747642517089800	-73.999519348144500	40.76165771484380	N	314
id2756373	2	2016-01-10 20:11:20	2016-01-10 20:23:11	2	-74.006248474121100	40.734359741210900	-74.008308410644500	40.707500457763700	N	711
id0501527	1	2016-02-06 16:09:00	2016-02-06 16:21:57	1	-73.99359130859380	40.721584320068400	-74.014633178710900	40.709598541259800	N	777
id2506221	1	2016-05-16 10:22:32	2016-05-16 10:28:18	1	-73.962226867675800	40.772109985351600	-73.950584411621100	40.785797119140600	N	346
id1058163	2	2016-03-19 11:20:16	2016-03-19 11:26:42	1	-74.008636474609400	40.731082916259800	-74.0084228515625	40.719306945800800	N	386
id2070005	1	2016-06-29 20:51:28	2016-06-29 21:03:36	1	-73.982131958007800	40.763168334960900	-73.986846923828100	40.747947692871100	N	728
id0062694	1	2016-02-16 14:55:19	2016-02-16 14:57:49	1	-73.974655151367200	40.756641387939500	-73.972923278808600	40.759086608886700	N	150
id3203112	2	2016-01-11 20:25:25	2016-01-11 20:37:15	1	-73.972976684570300	40.759201049804700	-73.99188232421880	40.744361877441400	N	710
id0988076	1	2016-02-18 11:23:16	2016-02-18 12:09:52	1	-73.87298583984380	40.773956298828100	-73.992630004882800	40.7567138671875	N	2796
id1688631	2	2016-05-19 20:50:32	2016-05-19 21:09:36	1	-73.966758728027300	40.757793426513700	-73.958206176757800	40.715415954589800	N	1144
id0583628	2	2016-05-04 06:25:52	2016-05-04 06:49:59	1	-73.995719909668000	40.732761383056600	-73.918701171875	40.871383666992200	N	1447
id0398866	2	2016-04-15 15:08:55	2016-04-15 15:32:48	1	-73.979621887207000	40.743797302246100	-73.950538635253900	40.775386810302700	N	1433
id1335610	1	2016-05-22 00:03:07	2016-05-22 00:29:04	1	-73.782951354980500	40.644306182861300	-73.980072021484400	40.744071960449200	Y	1557
id2309508	2	2016-02-07 22:34:47	2016-02-07 22:48:09	1	-73.991691589355500	40.744121551513700	-73.97796630859380	40.778011322021500	N	802
id3199061	2	2016-05-07 10:26:21	2016-05-07 10:34:01	1	-73.987289428710900	40.7276611328125	-74.002113342285200	40.727943420410200	N	460
id0134961	1	2016-05-03 15:39:42	2016-05-03 16:09:33	1	-73.976371765136700	40.7593994140625	-74.006584167480500	40.749275207519500	N	1791
id0454893	1	2016-02-10 18:10:32	2016-02-10 18:15:03	1	-73.945762634277300	40.781826019287100	-73.9405517578125	40.79327392578130	N	271
id0025890	1	2016-06-07 17:56:48	2016-06-07 18:08:20	1	-73.977851867675800	40.763545989990200	-73.957199096679700	40.783332824707000	N	692
id1804388	2	2016-05-22 18:15:25	2016-05-22 18:23:53	1	-73.969032287597700	40.764228820800800	-73.955062866210900	40.767219543457000	N	508
id2546496	2	2016-03-15 08:37:47	2016-03-15 08:50:34	2	-73.980987548828100	40.737701416015600	-73.995750427246100	40.714191436767600	N	767
id0543569	1	2016-05-10 12:50:50	2016-05-10 13:03:11	1	-73.983871459960900	40.746692657470700	-73.992706298828100	40.758926391601600	N	741
id0752161	1	2016-03-01 07:15:52	2016-03-01 07:41:55	2	-73.996994018554700	40.688976287841800	-73.972511291503900	40.7537841796875	N	1563
id2310880	1	2016-02-04 19:00:29	2016-02-04 19:19:03	1	-73.968597412109400	40.786472320556600	-73.995048522949200	40.747970581054700	N	1114
id1920360	2	2016-01-30 23:03:29	2016-01-30 23:10:46	1	-73.962661743164100	40.774124145507800	-73.973098754882800	40.755653381347700	N	437
id0964076	1	2016-02-26 06:48:18	2016-02-26 06:58:48	1	-73.994155883789100	40.751106262207000	-73.974945068359400	40.75439453125	N	630
id0419839	2	2016-02-22 22:38:37	2016-02-22 22:45:35	5	-73.972129821777300	40.76531982421880	-73.988388061523400	40.755401611328100	N	418
id2174189	1	2016-04-19 22:25:45	2016-04-19 22:29:55	3	-73.978553771972700	40.753353118896500	-73.968955993652300	40.753528594970700	N	250
id1503726	2	2016-03-16 18:09:51	2016-03-16 18:23:25	1	-73.957527160644500	40.774471282959000	-73.983070373535200	40.781051635742200	N	814
id0261800	2	2016-02-12 11:20:45	2016-02-12 11:39:27	5	-73.977256774902300	40.743091583252000	-73.996383666992200	40.71575927734380	N	1122
id3452652	1	2016-02-09 06:27:49	2016-02-09 06:31:36	1	-73.970291137695300	40.759719848632800	-73.959342956543000	40.773212432861300	N	227
id3014433	2	2016-04-09 19:37:51	2016-04-09 20:10:06	4	-73.996566772460900	40.737693786621100	-73.905685424804700	40.877559661865200	N	1935
id1937955	2	2016-04-12 13:11:11	2016-04-12 13:29:26	1	-73.966598510742200	40.764041900634800	-73.951927185058600	40.766021728515600	N	1095
id2233727	2	2016-03-17 23:26:01	2016-03-17 23:31:40	1	-73.978233337402300	40.729541778564500	-73.9805908203125	40.721721649169900	N	339
id2636930	2	2016-05-17 20:31:15	2016-05-17 20:41:24	1	-73.974876403808600	40.742298126220700	-73.993751525878900	40.736400604248000	N	609
id0730829	2	2016-01-21 14:47:32	2016-01-21 14:57:26	2	-73.976860046386700	40.756198883056600	-73.991310119628900	40.750373840332000	N	594
id3843707	2	2016-01-25 19:07:11	2016-01-25 19:07:40	1	-73.990943908691400	40.73956298828130	-73.99029541015630	40.739391326904300	N	29
id0536145	1	2016-04-29 12:20:49	2016-04-29 12:48:15	1	-73.978668212890600	40.767566680908200	-73.99700927734380	40.724872589111300	N	1646
id0690683	2	2016-02-08 18:16:56	2016-02-08 18:20:28	1	-73.953529357910200	40.775688171386700	-73.961936950683600	40.763900756835900	N	212
id1322898	1	2016-04-19 20:33:50	2016-04-19 20:35:00	1	-73.980690002441400	40.770145416259800	-73.983161926269500	40.771141052246100	N	70
id2735830	2	2016-05-27 21:19:56	2016-05-27 21:24:43	2	-73.982147216796900	40.773868560791000	-73.974517822265600	40.76483154296880	N	287
id0590979	1	2016-03-25 00:45:59	2016-03-25 00:56:13	1	-73.987037658691400	40.725929260253900	-73.99462890625	40.712314605712900	N	614
id3861452	2	2016-06-26 17:44:11	2016-06-26 18:06:16	2	-73.863372802734400	40.76995849609380	-73.863372802734400	40.76995849609380	N	1325
id3483336	1	2016-05-13 20:29:51	2016-05-13 20:38:00	2	-73.994224548339800	40.740932464599600	-73.998565673828100	40.725070953369100	N	489
id0015523	1	2016-05-20 08:40:27	2016-05-20 08:58:13	1	-73.996124267578100	40.754108428955100	-74.015518188476600	40.708648681640600	N	1066
id0955531	1	2016-04-29 11:02:19	2016-04-29 11:14:15	1	-73.974868774414100	40.746269226074200	-73.991050720214800	40.739166259765600	N	716
id3906207	2	2016-06-09 16:48:59	2016-06-09 17:33:13	1	-74.012763977050800	40.702915191650400	-73.971237182617200	40.756790161132800	N	2654
id2713607	1	2016-04-05 17:18:31	2016-04-05 17:21:51	2	-74.0048828125	40.706874847412100	-74.005653381347700	40.707908630371100	N	200
id0480092	1	2016-05-14 11:28:49	2016-05-14 11:42:37	2	-73.9681396484375	40.757259368896500	-73.981170654296900	40.773326873779300	N	828
id2210006	2	2016-03-15 16:57:44	2016-03-15 17:17:24	1	-73.981552124023400	40.732799530029300	-73.962303161621100	40.767921447753900	N	1180
id0447088	2	2016-05-27 23:53:22	2016-05-28 00:01:33	1	-73.995101928710900	40.739898681640600	-73.989051818847700	40.758281707763700	N	491
id0183568	1	2016-06-01 19:34:31	2016-06-01 19:36:38	1	-73.974113464355500	40.747154235839800	-73.978515625	40.741317749023400	N	127
id0622434	2	2016-01-14 07:42:39	2016-01-14 07:48:45	6	-73.961715698242200	40.767860412597700	-73.972633361816400	40.759750366210900	N	366
id3991515	2	2016-05-23 17:43:07	2016-05-23 17:54:41	6	-73.993301391601600	40.736011505127000	-73.992019653320300	40.748863220214800	N	694
id3927605	2	2016-05-22 19:49:29	2016-05-22 20:09:08	1	-73.992362976074200	40.721176147460900	-73.981002807617200	40.763671875	N	1179
id0025422	2	2016-06-18 13:22:28	2016-06-18 13:32:10	4	-73.970169067382800	40.761451721191400	-73.984527587890600	40.739711761474600	N	582
id2439918	2	2016-05-27 15:03:57	2016-05-27 15:17:01	1	-73.989166259765600	40.758071899414100	-73.982940673828100	40.776832580566400	N	784
id2021735	2	2016-05-12 21:05:55	2016-05-12 21:15:00	1	-73.997039794921900	40.733310699462900	-73.992050170898400	40.729206085205100	N	545
id3732819	1	2016-02-08 20:24:09	2016-02-08 20:38:51	1	-73.9835205078125	40.75640869140630	-73.956489562988300	40.774864196777300	N	882
id2295677	2	2016-04-01 16:23:32	2016-04-01 16:49:41	1	-74.00421142578130	40.747688293457000	-73.982383728027300	40.768318176269500	N	1569
id2556377	2	2016-06-09 15:35:25	2016-06-09 15:42:36	1	-73.97509765625	40.755481719970700	-73.964729309082000	40.769691467285200	N	431
id1228496	1	2016-04-28 01:39:36	2016-04-28 01:50:43	1	-73.923538208007800	40.764225006103500	-73.956626892089800	40.775417327880900	N	667
id2080270	1	2016-04-23 21:39:42	2016-04-23 21:54:22	1	-73.970512390136700	40.752464294433600	-73.975791931152300	40.786708831787100	N	880
id0234224	1	2016-04-07 22:35:36	2016-04-07 23:21:13	1	-74.014518737793000	40.704608917236300	-73.898078918457000	40.676494598388700	N	2737
id2815367	1	2016-03-19 13:37:22	2016-03-19 13:54:02	1	-73.990341186523400	40.766651153564500	-73.955390930175800	40.776962280273400	N	1000
id2604564	1	2016-02-23 09:33:47	2016-02-23 09:40:04	1	-73.98486328125	40.732551574707000	-73.999710083007800	40.731037139892600	N	377
id0084208	2	2016-04-07 21:55:59	2016-04-07 22:23:21	1	-73.990303039550800	40.71453857421880	-73.966011047363300	40.646701812744100	N	1642
id3817335	2	2016-04-20 16:22:14	2016-04-20 16:44:30	2	-73.98699951171880	40.738868713378900	-73.974891662597700	40.761768341064500	N	1336
id0880084	2	2016-06-30 18:28:53	2016-06-30 19:00:02	2	-73.978965759277300	40.785366058349600	-73.981735229492200	40.783493041992200	N	1869
id2347053	1	2016-03-13 21:08:19	2016-03-13 21:12:59	1	-73.987144470214800	40.739326477050800	-73.978996276855500	40.753322601318400	N	280
id0990042	1	2016-02-05 20:45:01	2016-02-05 20:56:56	2	-73.958786010742200	40.775035858154300	-73.977294921875	40.751724243164100	N	715
id2850160	1	2016-02-03 20:34:47	2016-02-03 20:46:43	1	-73.959243774414100	40.776950836181600	-73.977294921875	40.75372314453130	N	716
id3146477	2	2016-03-05 21:42:14	2016-03-05 22:07:13	1	-73.986549377441400	40.71954345703130	-73.991310119628900	40.749042510986300	N	1499
id1468406	1	2016-05-10 10:41:10	2016-05-10 10:54:39	1	-74.006851196289100	40.730236053466800	-73.984107971191400	40.729240417480500	N	809
id0966204	1	2016-06-26 09:25:09	2016-06-26 09:30:10	1	-73.997344970703100	40.741615295410200	-74.001472473144500	40.756534576416000	N	301
id2214784	1	2016-04-12 13:15:40	2016-04-12 13:25:28	1	-73.997200012207000	40.724555969238300	-73.993637084960900	40.737724304199200	N	588
id3696491	2	2016-02-11 19:30:34	2016-02-11 19:32:48	1	-73.981880187988300	40.732391357421900	-73.981231689453100	40.738079071044900	N	134
id3039838	2	2016-02-07 00:33:59	2016-02-07 00:39:28	1	-73.999649047851600	40.733448028564500	-73.987983703613300	40.728626251220700	N	329
id1911033	2	2016-06-05 18:07:51	2016-06-05 18:32:32	1	-73.953994750976600	40.766197204589800	-73.913108825683600	40.848239898681600	N	1481
id2362593	2	2016-02-08 07:58:28	2016-02-08 08:14:47	4	-73.96954345703130	40.763378143310500	-73.953590393066400	40.787971496582000	N	979
id0885316	2	2016-03-13 01:08:24	2016-03-13 01:15:52	6	-73.989402770996100	40.726211547851600	-73.998779296875	40.734020233154300	N	448
id1323278	1	2016-06-22 23:38:17	2016-06-22 23:47:31	1	-74.003952026367200	40.738231658935500	-73.987823486328100	40.759632110595700	N	554
id0766287	2	2016-01-21 19:05:31	2016-01-21 19:31:21	2	-73.963706970214800	40.76837158203130	-73.996421813964800	40.722061157226600	N	1550
id0895137	1	2016-05-08 00:01:15	2016-05-08 00:19:31	2	-73.783157348632800	40.646633148193400	-73.749237060546900	40.736572265625	N	1096
id0909642	2	2016-01-22 20:24:58	2016-01-22 20:48:25	1	-74.000930786132800	40.731849670410200	-73.952018737793000	40.781940460205100	N	1407
id2134837	1	2016-03-21 09:57:05	2016-03-21 10:03:59	1	-73.950408935546900	40.775531768798800	-73.961875915527300	40.763809204101600	N	414
id3918527	2	2016-03-18 23:12:32	2016-03-18 23:50:01	2	-73.948715209960900	40.773857116699200	-73.996688842773400	40.762615203857400	N	2249
id2785408	2	2016-03-28 20:42:01	2016-03-28 20:54:36	1	-73.978919982910200	40.776912689209000	-73.979087829589800	40.747657775878900	N	755
id1982154	2	2016-06-04 13:17:08	2016-06-04 13:42:10	4	-73.967071533203100	40.803691864013700	-73.988922119140600	40.756862640380900	N	1502
id3395571	2	2016-03-20 15:31:02	2016-03-20 15:42:07	5	-73.989982604980500	40.734371185302700	-74.003509521484400	40.738899230957000	N	665
id3068819	1	2016-02-28 02:06:41	2016-02-28 02:17:04	2	-73.993026733398400	40.741020202636700	-73.988716125488300	40.724006652832000	N	623
id2917075	2	2016-02-16 17:00:52	2016-02-16 17:11:22	2	-73.969322204589800	40.7666015625	-73.966873168945300	40.800258636474600	N	630
id0388927	1	2016-03-08 11:39:27	2016-03-08 12:08:01	2	-73.9986572265625	40.723342895507800	-73.979072570800800	40.755321502685500	N	1714
id1387613	2	2016-06-12 04:56:46	2016-06-12 04:59:03	1	-73.97802734375	40.745540618896500	-73.980171203613300	40.742469787597700	N	137
id3637696	1	2016-05-18 17:54:11	2016-05-18 18:04:27	1	-73.957084655761700	40.774127960205100	-73.971389770507800	40.764289855957000	N	616
id3138713	2	2016-01-15 20:31:25	2016-01-15 20:32:59	2	-73.978424072265600	40.7454833984375	-73.9771728515625	40.747127532959000	N	94
id2875551	2	2016-06-29 19:00:02	2016-06-29 19:22:17	5	-73.972457885742200	40.756416320800800	-74.006454467773400	40.735805511474600	N	1335
id2718553	2	2016-03-14 07:30:11	2016-03-14 07:33:44	1	-73.991371154785200	40.749401092529300	-73.989852905273400	40.741920471191400	N	213
id3906434	2	2016-04-22 08:58:06	2016-04-22 09:22:47	1	-73.981544494628900	40.770500183105500	-73.998916625976600	40.739593505859400	N	1481
id0184757	2	2016-06-19 17:33:10	2016-06-19 17:38:32	1	-73.982109069824200	40.778579711914100	-73.973991394043000	40.763870239257800	N	322
id3788730	1	2016-03-26 14:30:31	2016-03-26 14:49:53	1	-73.986480712890600	40.759895324707000	-73.990997314453100	40.755786895752000	N	1162
id2356641	2	2016-01-16 22:39:10	2016-01-16 23:00:14	2	-73.992019653320300	40.758201599121100	-73.971481323242200	40.750751495361300	N	1264
id2849163	2	2016-06-24 11:38:00	2016-06-24 11:58:20	2	-73.98583984375	40.731098175048800	-74.003166198730500	40.749378204345700	N	1220
id3767622	1	2016-06-16 06:41:49	2016-06-16 06:54:51	1	-73.964019775390600	40.765281677246100	-73.985466003418000	40.752883911132800	N	782
id0107463	1	2016-03-04 20:34:54	2016-03-04 20:49:07	1	-73.982101440429700	40.740192413330100	-73.988533020019500	40.75848388671880	N	853
id0868037	1	2016-05-26 06:47:12	2016-05-26 06:49:41	1	-73.966651916503900	40.757709503173800	-73.975044250488300	40.7520751953125	N	149
id1366845	1	2016-03-11 17:15:17	2016-03-11 17:22:56	1	-74.006050109863300	40.705593109130900	-73.976631164550800	40.719215393066400	N	459
id2404378	2	2016-04-21 10:53:53	2016-04-21 11:25:25	3	-73.981941223144500	40.753742218017600	-73.86175537109380	40.768325805664100	N	1892
id3396606	1	2016-04-23 18:50:02	2016-04-23 19:12:24	1	-74.007453918457000	40.740940093994100	-73.9781494140625	40.760662078857400	N	1342
id2702654	2	2016-02-21 13:26:43	2016-02-21 13:35:54	1	-73.967987060546900	40.79241943359380	-73.977569580078100	40.784450531005900	N	551
id3111750	1	2016-06-01 22:59:45	2016-06-01 23:11:56	2	-73.976722717285200	40.749652862548800	-73.987373352050800	40.742084503173800	N	731
id0490611	2	2016-06-15 07:25:26	2016-06-15 07:51:42	1	-74.016838073730500	40.708118438720700	-73.981903076171900	40.758060455322300	N	1576
id1093713	1	2016-03-11 22:05:16	2016-03-11 22:24:05	2	-73.986923217773400	40.725246429443400	-73.9970703125	40.683563232421900	N	1129
id3651923	2	2016-02-08 20:20:56	2016-02-08 20:45:59	1	-73.98211669921880	40.765121459960900	-73.966522216796900	40.713748931884800	N	1503
id3301129	2	2016-05-29 20:43:40	2016-05-29 21:20:11	5	-73.776779174804700	40.645427703857400	-73.951858520507800	40.732234954834000	N	2191
id0821712	1	2016-01-29 08:09:15	2016-01-29 08:16:50	1	-73.9844970703125	40.745685577392600	-73.988868713378900	40.736576080322300	N	455
id1427884	1	2016-05-31 17:14:23	2016-05-31 17:21:22	4	-73.9832763671875	40.741214752197300	-73.979522705078100	40.751796722412100	N	419
id0594442	2	2016-04-20 03:07:29	2016-04-20 03:33:58	1	-73.95831298828130	40.67962646484380	-73.768028259277300	40.711212158203100	N	1589
id2753023	1	2016-03-23 10:08:00	2016-03-23 10:20:11	1	-73.98919677734380	40.741924285888700	-73.9888916015625	40.749019622802700	N	731
id0593078	2	2016-01-04 18:05:47	2016-01-04 18:11:12	1	-73.986679077148400	40.761493682861300	-73.997833251953100	40.751243591308600	N	325
id2679933	2	2016-02-06 23:01:48	2016-02-06 23:08:27	1	-73.991897583007800	40.749118804931600	-73.978729248046900	40.752670288085900	N	399
id1200979	1	2016-04-05 13:14:28	2016-04-05 13:37:35	2	-73.978179931640600	40.749160766601600	-73.942390441894500	40.786399841308600	N	1387
id0762049	1	2016-02-09 11:28:02	2016-02-09 11:42:54	1	-73.979049682617200	40.762081146240200	-73.956092834472700	40.781421661377000	N	892
id3844808	2	2016-01-18 20:54:31	2016-01-18 21:01:18	1	-73.983062744140600	40.762214660644500	-73.971824645996100	40.756595611572300	N	407
id3389822	1	2016-05-12 10:34:29	2016-05-12 11:16:35	1	-73.999221801757800	40.720096588134800	-73.854835510253900	40.697334289550800	N	2526
id3900035	2	2016-01-28 12:12:50	2016-01-28 12:26:59	1	-73.974967956543000	40.755382537841800	-73.964691162109400	40.772327423095700	N	849
id3648460	1	2016-03-22 16:42:37	2016-03-22 17:00:19	1	-73.977439880371100	40.763626098632800	-73.953628540039100	40.767005920410200	N	1062
id1482730	1	2016-06-17 07:23:45	2016-06-17 07:33:18	1	-73.990341186523400	40.75616455078130	-73.991859436035200	40.73822021484380	N	573
id0151881	1	2016-02-03 16:43:24	2016-02-03 17:32:17	1	-73.985572814941400	40.758457183837900	-73.885307312011700	40.773044586181600	N	2933
id0670791	2	2016-01-13 16:58:29	2016-01-13 17:14:11	1	-73.964431762695300	40.807491302490200	-73.94000244140630	40.846370697021500	N	942
id0408637	1	2016-05-06 05:51:40	2016-05-06 06:00:34	1	-73.981025695800800	40.764312744140600	-73.990135192871100	40.743389129638700	N	534
id0686937	1	2016-06-08 22:23:23	2016-06-08 22:40:46	1	-74.008811950683600	40.713741302490200	-74.002754211425800	40.760639190673800	N	1043
id2454385	2	2016-06-26 09:23:00	2016-06-26 09:28:19	2	-73.999107360839800	40.761318206787100	-73.985679626464800	40.763801574707000	N	319
id3411552	1	2016-05-10 15:24:38	2016-05-10 15:47:45	1	-73.990257263183600	40.761688232421900	-74.011192321777300	40.729042053222700	N	1387
id1160773	2	2016-06-08 11:41:47	2016-06-08 11:49:44	1	-73.986396789550800	40.752429962158200	-73.974662780761700	40.759040832519500	N	477
id1589627	2	2016-01-10 10:48:37	2016-01-10 10:58:24	1	-73.975723266601600	40.789268493652300	-73.955223083496100	40.773490905761700	N	587
id2750346	2	2016-01-26 19:42:59	2016-01-26 19:52:50	1	-73.989822387695300	40.733699798584000	-73.979667663574200	40.74810791015630	N	591
id3602175	1	2016-05-07 22:16:32	2016-05-07 22:30:29	1	-73.951042175293000	40.77447509765630	-73.979591369628900	40.755313873291000	N	837
id1684890	1	2016-04-12 08:47:46	2016-04-12 08:56:25	1	-74.007888793945300	40.715049743652300	-73.997825622558600	40.725650787353500	N	519
id2308637	1	2016-05-22 12:42:48	2016-05-22 13:06:53	1	-73.981208801269500	40.759597778320300	-73.94842529296880	40.784290313720700	N	1445
id0654528	1	2016-01-15 13:18:26	2016-01-15 13:31:07	1	-73.966598510742200	40.764778137207000	-73.965286254882800	40.790920257568400	N	761
id2961070	1	2016-04-19 08:43:01	2016-04-19 08:45:08	2	-73.978988647460900	40.753303527832000	-73.974784851074200	40.758998870849600	N	127
id3695064	1	2016-04-11 15:30:02	2016-04-11 15:30:19	1	-73.7940673828125	40.657173156738300	-73.7940673828125	40.657173156738300	N	17
id0138655	1	2016-02-21 17:01:16	2016-02-21 17:09:49	1	-74.008903503418000	40.71417236328130	-73.99755859375	40.725788116455100	N	513
id2564452	1	2016-02-18 19:44:59	2016-02-18 19:53:38	1	-73.967674255371100	40.693279266357400	-73.960174560546900	40.721839904785200	N	519
id2977620	2	2016-03-13 15:59:53	2016-03-13 16:06:17	2	-73.982002258300800	40.776931762695300	-73.972000122070300	40.794490814209000	N	384
id1573916	2	2016-01-31 19:15:21	2016-01-31 19:23:13	1	-73.986549377441400	40.776958465576200	-73.964248657226600	40.802261352539100	N	472
id0495881	2	2016-04-14 17:01:39	2016-04-14 17:12:34	5	-73.961326599121100	40.764923095703100	-73.975357055664100	40.752281188964800	N	655
id0013162	2	2016-05-12 08:18:00	2016-05-12 08:29:37	1	-73.976539611816400	40.775352478027300	-73.971977233886700	40.756381988525400	N	697
id2784027	1	2016-02-14 18:29:43	2016-02-14 18:33:58	1	-73.9454345703125	40.774326324462900	-73.95379638671880	40.777843475341800	N	255
id1727239	1	2016-02-05 17:19:06	2016-02-05 17:30:22	1	-73.963249206543000	40.762138366699200	-73.953521728515600	40.744579315185500	N	676
id0058962	1	2016-01-08 18:51:53	2016-01-08 19:03:58	1	-73.991706848144500	40.735187530517600	-73.976715087890600	40.739372253418000	N	725
id3891160	1	2016-06-15 18:03:00	2016-06-15 18:10:09	1	-73.985450744628900	40.741725921630900	-73.978713989257800	40.751045227050800	N	429
id3946569	2	2016-01-07 12:45:31	2016-01-07 12:47:25	1	-73.997573852539100	40.741397857666000	-74.000236511230500	40.737743377685500	N	114
id0383953	2	2016-04-28 06:47:40	2016-04-28 06:59:24	1	-73.978126525878900	40.752426147460900	-74.001457214355500	40.751510620117200	N	704
id1271427	1	2016-06-26 13:52:10	2016-06-26 13:52:30	1	-73.9515380859375	40.781154632568400	-73.951530456543000	40.781154632568400	N	20
id3674870	2	2016-03-18 11:54:20	2016-03-19 11:34:17	1	-73.989089965820300	40.736991882324200	-73.972335815429700	40.751510620117200	N	85197
id3967741	1	2016-01-09 03:32:37	2016-01-09 03:43:53	1	-73.999809265136700	40.71490478515630	-73.986244201660200	40.718803405761700	N	676
id2542624	1	2016-01-16 18:49:20	2016-01-16 18:54:16	1	-73.999794006347700	40.720455169677700	-74.011024475097700	40.713382720947300	N	296
id2525213	2	2016-06-20 01:20:18	2016-06-20 01:22:35	3	-73.957359313964800	40.765998840332000	-73.949020385742200	40.777206420898400	N	137
id1028122	1	2016-06-02 11:24:16	2016-06-02 11:40:00	1	-73.970413208007800	40.796379089355500	-73.938766479492200	40.799697875976600	N	944
id2373688	2	2016-05-01 17:05:32	2016-05-01 17:16:43	3	-73.999198913574200	40.725101470947300	-73.988624572753900	40.748764038085900	N	671
id3933936	1	2016-01-20 14:26:22	2016-01-20 14:58:02	1	-73.873100280761700	40.774135589599600	-73.983108520507800	40.726818084716800	N	1900
id1361530	1	2016-06-29 22:58:38	2016-06-29 23:03:10	1	-74.002578735351600	40.749458312988300	-74.005401611328100	40.739574432373000	N	272
id1163558	1	2016-04-14 15:48:38	2016-04-14 15:50:59	1	-73.983078002929700	40.75628662109380	-73.982559204101600	40.757301330566400	N	141
id2557047	2	2016-02-17 20:09:50	2016-02-17 20:12:47	2	-73.955253601074200	40.779346466064500	-73.947784423828100	40.779121398925800	N	177
